Region,BGC,SS_NoSpace,Standard,PreferredAcceptable,Suitability,Species,FN1,FN2,FN3,FN4,FN5,Flag,Note
Pr George,SBSdw1,SBSdw1/07,81186,X,3,At,900,,,,,0,
Pr George,SBSdw1,SBSdw1/07,81186,A,2,Bl,,,,,,0,
Pr George,SBSdw1,SBSdw1/07,81186,X,3,Ep,900,,,,,0,
Pr George,SBSdw1,SBSdw1/07,81186,P,1,Fd,1,32,,,,0,
Pr George,SBSdw1,SBSdw1/07,81186,P,1,Pl,,,,,,0,
Pr George,SBSdw1,SBSdw1/07,81186,P,1,Sx,,,,,,0,
Cariboo,SBSdw1,SBSdw1/08,80201,X,3,Act,900,,,,,0,
Cariboo,SBSdw1,SBSdw1/08,80201,X,3,At,900,,,,,0,
Cariboo,SBSdw1,SBSdw1/08,80201,A,2,Bl,32,,,,,0,
Cariboo,SBSdw1,SBSdw1/08,80201,X,3,Ep,900,,,,,0,
Cariboo,SBSdw1,SBSdw1/08,80201,P,1,Fd,1,32,,,,0,
Cariboo,SBSdw1,SBSdw1/08,80201,P,1,Pl,,,,,,0,
Cariboo,SBSdw1,SBSdw1/08,80201,P,1,Sx,,,,,,0,
Pr George,SBSdw1,SBSdw1/08,81187,X,3,Act,901,,,,,0,
Pr George,SBSdw1,SBSdw1/08,81187,X,3,At,900,,,,,0,
Pr George,SBSdw1,SBSdw1/08,81187,A,2,Bl,32,,,,,0,
Pr George,SBSdw1,SBSdw1/08,81187,X,3,Ep,900,,,,,0,
Pr George,SBSdw1,SBSdw1/08,81187,P,1,Fd,1,32,,,,0,
Pr George,SBSdw1,SBSdw1/08,81187,A,2,Pl,,,,,,0,
Pr George,SBSdw1,SBSdw1/08,81187,P,1,Sx,,,,,,0,
Cariboo,SBSdw1,SBSdw1/09,80202,X,3,Act,900,,,,,0,
Cariboo,SBSdw1,SBSdw1/09,80202,A,2,Bl,1,32,,,,0,
Cariboo,SBSdw1,SBSdw1/09,80202,A,2,Pl,1,,,,,0,
Cariboo,SBSdw1,SBSdw1/09,80202,P,1,Sx,1,32,,,,0,
Pr George,SBSdw1,SBSdw1/09,81188,X,3,Act,901,,,,,0,
Pr George,SBSdw1,SBSdw1/09,81188,A,2,Bl,1,32,,,,0,
Pr George,SBSdw1,SBSdw1/09,81188,P,2,Pl,1,,,,,0,
Pr George,SBSdw1,SBSdw1/09,81188,P,1,Sx,1,32,,,,0,
Cariboo,SBSdw2,SBSdw2/01,80203,X,3,At,900,,,,,0,
Cariboo,SBSdw2,SBSdw2/01,80203,X,3,Ep,900,,,,,0,
Cariboo,SBSdw2,SBSdw2/01,80203,P,1,Fd,32,,,,,0,
Cariboo,SBSdw2,SBSdw2/01,80203,P,1,Pl,,,,,,0,
Cariboo,SBSdw2,SBSdw2/01,80203,P,1,Sx,,,,,,0,
Pr George,SBSdw2,SBSdw2/01,81189,X,3,At,900,,,,,0,
Pr George,SBSdw2,SBSdw2/01,81189,X,3,Ep,900,,,,,0,
Pr George,SBSdw2,SBSdw2/01,81189,P,1,Fd,32,,,,,0,
Pr George,SBSdw2,SBSdw2/01,81189,P,1,Pl,,,,,,0,
Pr George,SBSdw2,SBSdw2/01,81189,P,1,Sx,,,,,,0,
Cariboo,SBSdw2,SBSdw2/02,80204,P,1,Fd,28,,,,,0,
Cariboo,SBSdw2,SBSdw2/02,80204,P,1,Pl,,,,,,0,
Pr George,SBSdw2,SBSdw2/02,81190,P,1,Fd,28,,,,,0,
Pr George,SBSdw2,SBSdw2/02,81190,P,1,Pl,,,,,,0,
Cariboo,SBSdw2,SBSdw2/03,80205,X,3,At,901,,,,,0,
Cariboo,SBSdw2,SBSdw2/03,80205,P,1,Fd,28,32,,,,0,
Cariboo,SBSdw2,SBSdw2/03,80205,P,1,Pl,,,,,,0,
Pr George,SBSdw2,SBSdw2/03,81191,X,3,At,901,,,,,0,
Pr George,SBSdw2,SBSdw2/03,81191,P,1,Fd,28,32,,,,0,
Pr George,SBSdw2,SBSdw2/03,81191,P,1,Pl,,,,,,0,
Cariboo,SBSdw2,SBSdw2/04,80206,X,3,At,901,,,,,0,
Cariboo,SBSdw2,SBSdw2/04,80206,P,1,Fd,27,,,,,0,
Cariboo,SBSdw2,SBSdw2/04,80206,P,1,Pl,,,,,,0,
Pr George,SBSdw2,SBSdw2/04,81192,X,3,At,901,,,,,0,
Pr George,SBSdw2,SBSdw2/04,81192,P,1,Fd,27,,,,,0,
Pr George,SBSdw2,SBSdw2/04,81192,P,1,Pl,,,,,,0,
Cariboo,SBSdw2,SBSdw2/05,80207,X,1,At,900,,,,,0,
Cariboo,SBSdw2,SBSdw2/05,80207,X,3,Ep,28,901,,,,0,
Cariboo,SBSdw2,SBSdw2/05,80207,P,1,Fd,,,,,,0,
Cariboo,SBSdw2,SBSdw2/05,80207,P,1,Pl,,,,,,0,
Cariboo,SBSdw2,SBSdw2/05,80207,P,1,Sx,,,,,,0,
Pr George,SBSdw2,SBSdw2/05,81193,X,3,At,901,,,,,0,
Pr George,SBSdw2,SBSdw2/05,81193,X,3,Ep,900,,,,,0,
Pr George,SBSdw2,SBSdw2/05,81193,P,1,Fd,,,,,,0,
Pr George,SBSdw2,SBSdw2/05,81193,P,1,Pl,,,,,,0,
Pr George,SBSdw2,SBSdw2/05,81193,P,1,Sx,,,,,,0,
Cariboo,SBSdw2,SBSdw2/06,80208,X,3,At,900,,,,,0,
Cariboo,SBSdw2,SBSdw2/06,80208,X,3,Ep,901,,,,,0,
Cariboo,SBSdw2,SBSdw2/06,80208,P,1,Fd,32,,,,,0,
Cariboo,SBSdw2,SBSdw2/06,80208,P,1,Pl,,,,,,0,
Cariboo,SBSdw2,SBSdw2/06,80208,P,1,Sx,28,,,,,0,
Pr George,SBSdw2,SBSdw2/06,81194,X,3,At,901,,,,,0,
Pr George,SBSdw2,SBSdw2/06,81194,X,3,Ep,901,,,,,0,
Pr George,SBSdw2,SBSdw2/06,81194,P,1,Fd,32,,,,,0,
Pr George,SBSdw2,SBSdw2/06,81194,P,1,Pl,,,,,,0,
Pr George,SBSdw2,SBSdw2/06,81194,P,1,Sx,28,,,,,0,
Cariboo,SBSdw2,SBSdw2/07,80209,X,3,At,900,,,,,0,
Cariboo,SBSdw2,SBSdw2/07,80209,P,1,Pl,,,,,,0,
Cariboo,SBSdw2,SBSdw2/07,80209,A,3,Sb,,,,,,0,
Cariboo,SBSdw2,SBSdw2/07,80209,P,1,Sx,,,,,,0,
Pr George,SBSdw2,SBSdw2/07,81195,X,3,At,901,,,,,0,
Pr George,SBSdw2,SBSdw2/07,81195,P,1,Pl,,,,,,0,
Pr George,SBSdw2,SBSdw2/07,81195,A,3,Sb,,,,,,0,
Pr George,SBSdw2,SBSdw2/07,81195,A,3,Sx,,,,,,0,
Cariboo,SBSdw2,SBSdw2/08,80210,X,3,Act,900,,,,,0,
Cariboo,SBSdw2,SBSdw2/08,80210,X,3,At,900,,,,,0,
Cariboo,SBSdw2,SBSdw2/08,80210,A,2,Bl,,,,,,0,
Cariboo,SBSdw2,SBSdw2/08,80210,X,3,Ep,901,,,,,0,
Cariboo,SBSdw2,SBSdw2/08,80210,P,1,Fd,1,32,,,,0,
Cariboo,SBSdw2,SBSdw2/08,80210,P,1,Pl,,,,,,0,
Cariboo,SBSdw2,SBSdw2/08,80210,P,1,Sx,,,,,,0,
Pr George,SBSdw2,SBSdw2/08,81196,X,3,Act,901,,,,,0,
Pr George,SBSdw2,SBSdw2/08,81196,X,3,At,900,,,,,0,
Pr George,SBSdw2,SBSdw2/08,81196,A,2,Bl,29,,,,,0,
Pr George,SBSdw2,SBSdw2/08,81196,X,3,Ep,900,,,,,0,
Pr George,SBSdw2,SBSdw2/08,81196,A,2,Fd,1,3,9,32,,0,
Pr George,SBSdw2,SBSdw2/08,81196,P,2,Pl,,,,,,0,
Pr George,SBSdw2,SBSdw2/08,81196,P,1,Sx,,,,,,0,
Cariboo,SBSdw2,SBSdw2/09,80211,X,3,Act,900,,,,,0,
Cariboo,SBSdw2,SBSdw2/09,80211,X,3,At,900,,,,,0,
Cariboo,SBSdw2,SBSdw2/09,80211,A,2,Bl,,,,,,0,
Cariboo,SBSdw2,SBSdw2/09,80211,X,3,Ep,900,,,,,0,
Cariboo,SBSdw2,SBSdw2/09,80211,P,1,Fd,,,,,,0,
Cariboo,SBSdw2,SBSdw2/09,80211,P,1,Pl,,,,,,0,
Cariboo,SBSdw2,SBSdw2/09,80211,P,1,Sx,,,,,,0,
Pr George,SBSdw2,SBSdw2/09,81197,X,3,Act,901,,,,,0,
Pr George,SBSdw2,SBSdw2/09,81197,X,3,At,900,,,,,0,
Pr George,SBSdw2,SBSdw2/09,81197,A,2,Bl,29,,,,,0,
Pr George,SBSdw2,SBSdw2/09,81197,X,3,Ep,900,,,,,0,
Pr George,SBSdw2,SBSdw2/09,81197,P,1,Fd,,,,,,0,
Pr George,SBSdw2,SBSdw2/09,81197,P,1,Pl,,,,,,0,
Pr George,SBSdw2,SBSdw2/09,81197,P,1,Sx,,,,,,0,
Cariboo,SBSdw2,SBSdw2/10,80212,X,3,Act,900,,,,,0,
Cariboo,SBSdw2,SBSdw2/10,80212,A,2,Bl,1,32,,,,0,
Cariboo,SBSdw2,SBSdw2/10,80212,A,2,Pl,1,,,,,0,
Cariboo,SBSdw2,SBSdw2/10,80212,P,1,Sx,1,32,,,,0,
Pr George,SBSdw2,SBSdw2/10,81198,X,3,Act,900,,,,,0,
Pr George,SBSdw2,SBSdw2/10,81198,A,2,Bl,1,29,32,,,0,
Pr George,SBSdw2,SBSdw2/10,81198,P,2,Pl,1,,,,,0,
Pr George,SBSdw2,SBSdw2/10,81198,P,1,Sx,1,32,,,,0,
Cariboo,SBSdw2,SBSdw2/11,80213,P,2,Pl,1,,,,,0,
Cariboo,SBSdw2,SBSdw2/11,80213,A,3,Sb,1,,,,,0,
Cariboo,SBSdw2,SBSdw2/11,80213,P,1,Sx,1,32,,,,0,
Pr George,SBSdw2,SBSdw2/11,81199,P,2,Pl,1,,,,,0,
Pr George,SBSdw2,SBSdw2/11,81199,A,3,Sb,1,,,,,0,
Pr George,SBSdw2,SBSdw2/11,81199,P,1,Sx,1,32,,,,0,
Pr George,SBSdw3,SBSdw3/01,81200,X,3,At,900,,,,,0,
Pr George,SBSdw3,SBSdw3/01,81200,X,3,Ep,900,,,,,0,
Pr George,SBSdw3,SBSdw3/01,81200,P,1,Fd,,,,,,0,
Pr George,SBSdw3,SBSdw3/01,81200,P,1,Pl,,,,,,0,
Pr George,SBSdw3,SBSdw3/01,81200,P,1,Sx,,,,,,0,
Pr George,SBSdw3,SBSdw3/01,81200CC,X,3,At,900,,,,,0,
Pr George,SBSdw3,SBSdw3/01,81200CC,X,3,Ep,900,,,,,0,
Pr George,SBSdw3,SBSdw3/01,81200CC,P,1,Fd,,,,,,0,
Pr George,SBSdw3,SBSdw3/01,81200CC,P,2,Pl,,,,,,0,
Pr George,SBSdw3,SBSdw3/01,81200CC,P,2,Sx,,,,,,0,
Pr George,SBSdw3,SBSdw3/02,81201,P,1,Fd,27,,,,,0,
Pr George,SBSdw3,SBSdw3/02,81201,P,1,Pl,,,,,,0,
Pr George,SBSdw3,SBSdw3/02,81201,A,3,Sx,28,,,,,0,
Pr George,SBSdw3,SBSdw3/03,81202,X,3,At,901,,,,,0,
Pr George,SBSdw3,SBSdw3/03,81202,P,1,Pl,,,,,,0,
Pr George,SBSdw3,SBSdw3/03,81202,A,3,Sx,,,,,,0,
Pr George,SBSdw3,SBSdw3/04,81203,X,3,At,900,,,,,0,
Pr George,SBSdw3,SBSdw3/04,81203,X,3,Ep,900,,,,,0,
Pr George,SBSdw3,SBSdw3/04,81203,P,1,Fd,,,,,,0,
Pr George,SBSdw3,SBSdw3/04,81203,P,1,Pl,,,,,,0,
Pr George,SBSdw3,SBSdw3/04,81203,A,3,Sx,,,,,,0,
Pr George,SBSdw3,SBSdw3/05,81204,X,3,At,901,,,,,0,
Pr George,SBSdw3,SBSdw3/05,81204,P,1,Pl,,,,,,0,
Pr George,SBSdw3,SBSdw3/05,81204,A,3,Sb,,,,,,0,
Pr George,SBSdw3,SBSdw3/05,81204,A,3,Sx,32,,,,,0,
Pr George,SBSdw3,SBSdw3/06,81205,X,3,Act,901,,,,,0,
Pr George,SBSdw3,SBSdw3/06,81205,X,3,At,900,,,,,0,
Pr George,SBSdw3,SBSdw3/06,81205,A,2,Bl,29,,,,,0,
Pr George,SBSdw3,SBSdw3/06,81205,X,3,Ep,900,,,,,0,
Pr George,SBSdw3,SBSdw3/06,81205,P,2,Fd,32,,,,,0,
Pr George,SBSdw3,SBSdw3/06,81205,P,1,Pl,,,,,,0,
Pr George,SBSdw3,SBSdw3/06,81205,X,3,Sb,,,,,,0,
Pr George,SBSdw3,SBSdw3/06,81205,P,1,Sx,32,,,,,0,
Pr George,SBSdw3,SBSdw3/07,81206,X,3,Act,901,,,,,0,
Pr George,SBSdw3,SBSdw3/07,81206,X,3,At,900,,,,,0,
Pr George,SBSdw3,SBSdw3/07,81206,A,2,Bl,29,,,,,0,
Pr George,SBSdw3,SBSdw3/07,81206,X,3,Ep,900,,,,,0,
Pr George,SBSdw3,SBSdw3/07,81206,P,2,Pl,,,,,,0,
Pr George,SBSdw3,SBSdw3/07,81206,P,1,Sx,,,,,,0,
Pr George,SBSdw3,SBSdw3/08,81207,X,3,Act,900,,,,,0,
Pr George,SBSdw3,SBSdw3/08,81207,X,3,At,900,,,,,0,
Pr George,SBSdw3,SBSdw3/08,81207,A,2,Bl,29,,,,,0,
Pr George,SBSdw3,SBSdw3/08,81207,X,3,Ep,900,,,,,0,
Pr George,SBSdw3,SBSdw3/08,81207,P,2,Fd,3,32,,,,0,
Pr George,SBSdw3,SBSdw3/08,81207,P,1,Pl,,,,,,0,
Pr George,SBSdw3,SBSdw3/08,81207,P,1,Sx,,,,,,0,
Pr George,SBSdw3,SBSdw3/09,81208,A,2,Bl,1,29,,,,0,
Pr George,SBSdw3,SBSdw3/09,81208,P,1,Pl,1,,,,,0,
Pr George,SBSdw3,SBSdw3/09,81208,P,1,Sx,1,32,,,,0,
Pr George,SBSdw3,SBSdw3/10,81209,P,1,Lt,1,,,,,0,
Pr George,SBSdw3,SBSdw3/10,81209,P,1,Pl,1,,,,,0,
Pr George,SBSdw3,SBSdw3/10,81209,P,1,Sb,1,,,,,0,
Pr George,SBSdw3,SBSdw3/10,81209,P,1,Sx,1,32,,,,0,
Cariboo,SBSmc1,SBSmc1/01,80214,X,3,Act,901,,,,,0,
Cariboo,SBSmc1,SBSmc1/01,80214,A,2,Bl,28,,,,,0,
Cariboo,SBSmc1,SBSmc1/01,80214,P,1,Fd,15,32,,,,0,
Cariboo,SBSmc1,SBSmc1/01,80214,P,1,Pl,,,,,,0,
Cariboo,SBSmc1,SBSmc1/01,80214,P,1,Sx,28,,,,,0,
Cariboo,SBSmc1,SBSmc1/02,80215,A,3,Bl,28,,,,,0,
Cariboo,SBSmc1,SBSmc1/02,80215,P,1,Pl,,,,,,0,
Cariboo,SBSmc1,SBSmc1/02,80215,A,3,Sx,28,,,,,0,
Cariboo,SBSmc1,SBSmc1/03,80216,X,3,At,901,,,,,0,
Cariboo,SBSmc1,SBSmc1/03,80216,P,1,Fd,,,,,,0,
Cariboo,SBSmc1,SBSmc1/03,80216,P,1,Pl,,,,,,0,
Cariboo,SBSmc1,SBSmc1/04,80217,A,2,Bl,32,,,,,0,
Cariboo,SBSmc1,SBSmc1/04,80217,P,1,Pl,,,,,,0,
Cariboo,SBSmc1,SBSmc1/04,80217,P,1,Sx,32,,,,,0,
Cariboo,SBSmc1,SBSmc1/05,80218,A,2,Bl,32,,,,,0,
Cariboo,SBSmc1,SBSmc1/05,80218,P,1,Pl,,,,,,0,
Cariboo,SBSmc1,SBSmc1/05,80218,P,1,Sx,32,,,,,0,
Cariboo,SBSmc1,SBSmc1/06,80219,X,3,Act,900,,,,,0,
Cariboo,SBSmc1,SBSmc1/06,80219,A,2,Bl,,,,,,0,
Cariboo,SBSmc1,SBSmc1/06,80219,P,1,Fd,15,32,,,,0,
Cariboo,SBSmc1,SBSmc1/06,80219,P,1,Pl,,,,,,0,
Cariboo,SBSmc1,SBSmc1/06,80219,P,1,Sx,,,,,,0,
Cariboo,SBSmc1,SBSmc1/07,80220,X,3,Act,900,,,,,0,
Cariboo,SBSmc1,SBSmc1/07,80220,A,2,Bl,,,,,,0,
Cariboo,SBSmc1,SBSmc1/07,80220,P,1,Fd,15,32,,,,0,
Cariboo,SBSmc1,SBSmc1/07,80220,P,1,Pl,,,,,,0,
Cariboo,SBSmc1,SBSmc1/07,80220,P,1,Sx,,,,,,0,
Cariboo,SBSmc1,SBSmc1/08,80221,X,3,Act,901,,,,,0,
Cariboo,SBSmc1,SBSmc1/08,80221,A,2,Bl,1,32,,,,0,
Cariboo,SBSmc1,SBSmc1/08,80221,A,2,Pl,1,,,,,0,
Cariboo,SBSmc1,SBSmc1/08,80221,P,1,Sx,1,32,,,,0,
Cariboo,SBSmc1,SBSmc2/01,80222,X,3,At,901,,,,,0,
Cariboo,SBSmc2,SBSmc2/01,80222,A,2,Bl,,,,,,0,
Cariboo,SBSmc2,SBSmc2/01,80222,P,1,Pl,,,,,,0,
Cariboo,SBSmc2,SBSmc2/01,80222,P,1,Sx,,,,,,0,
Pr George,SBSmc2,SBSmc2/01,81210,X,3,At,900,,,,,0,
Pr George,SBSmc2,SBSmc2/01,81210,A,2,Bl,29,,,,,0,
Pr George,SBSmc2,SBSmc2/01,81210,P,1,Pl,,,,,,0,
Pr George,SBSmc2,SBSmc2/01,81210,P,1,Sx,,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/01,85203,X,3,At,900,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/01,85203,A,2,Bl,29,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/01,85203,P,1,Pl,,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/01,85203,P,1,Sx,,,,,,0,
Cariboo,SBSmc2,SBSmc2/02,80223,A,3,Bl,28,,,,,0,
Cariboo,SBSmc2,SBSmc2/02,80223,P,1,Pl,,,,,,0,
Cariboo,SBSmc2,SBSmc2/02,80223,A,3,Sx,28,,,,,0,
Pr George,SBSmc2,SBSmc2/02,81211,X,3,At,901,,,,,0,
Pr George,SBSmc2,SBSmc2/02,81211,A,3,Bl,32,,,,,0,
Pr George,SBSmc2,SBSmc2/02,81211,P,1,Pl,,,,,,0,
Pr George,SBSmc2,SBSmc2/02,81211,A,3,Sx,32,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/02,85204,X,3,At,901,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/02,85204,A,3,Bl,,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/02,85204,P,1,Pl,,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/02,85204,A,3,Sx,32,,,,,0,
Pr George,SBSmc2,SBSmc2/03,81212,X,3,At,901,,,,,0,
Pr George,SBSmc2,SBSmc2/03,81212,A,2,Bl,29,,,,,0,
Pr George,SBSmc2,SBSmc2/03,81212,P,1,Pl,,,,,,0,
Pr George,SBSmc2,SBSmc2/03,81212,A,2,Sb,,,,,,0,
Pr George,SBSmc2,SBSmc2/03,81212,P,2,Sx,32,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/03,85205,X,3,At,901,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/03,85205,A,2,Bl,29,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/03,85205,P,1,Pl,,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/03,85205,A,2,Sb,,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/03,85205,P,2,Sx,32,,,,,0,
Cariboo,SBSmc2,SBSmc2/03‡,80224,X,3,At,901,,,,,0,
Cariboo,SBSmc2,SBSmc2/03‡,80224,A,2,Bl,29,,,,,0,
Cariboo,SBSmc2,SBSmc2/03‡,80224,P,1,Pl,,,,,,0,
Cariboo,SBSmc2,SBSmc2/03‡,80224,A,2,Sb,,,,,,0,
Cariboo,SBSmc2,SBSmc2/03‡,80224,P,2,Sx,32,,,,,0,
Cariboo,SBSmc2,SBSmc2/04,80225,A,2,Bl,,,,,,0,
Cariboo,SBSmc2,SBSmc2/04,80225,P,1,Pl,,,,,,0,
Cariboo,SBSmc2,SBSmc2/04,80225,P,1,Sx,,,,,,0,
Pr George,SBSmc2,SBSmc2/04,81213,X,3,At,901,,,,,0,
Pr George,SBSmc2,SBSmc2/04,81213,A,2,Bl,29,,,,,0,
Pr George,SBSmc2,SBSmc2/04,81213,P,1,Pl,,,,,,0,
Pr George,SBSmc2,SBSmc2/04,81213,P,1,Sx,,,,,,0,
Pr George,SBSmc2,SBSmc2/05,81214,X,3,Act,900,,,,,0,
Pr George,SBSmc2,SBSmc2/05,81214,X,3,At,900,,,,,0,
Pr George,SBSmc2,SBSmc2/05,81214,A,2,Bl,29,,,,,0,
Pr George,SBSmc2,SBSmc2/05,81214,P,1,Pl,,,,,,0,
Pr George,SBSmc2,SBSmc2/05,81214,P,1,Sx,,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/05,85206,X,3,Act,900,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/05,85206,X,2,At,900,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/05,85206,,1,Bl,29,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/05,85206,,2,Sx,,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/05,85206,,2,Pl,,,,,,0,
Cariboo,SBSmc2,SBSmc2/05‡,80226,X,3,Act,900,,,,,0,
Cariboo,SBSmc2,SBSmc2/05‡,80226,X,3,At,900,,,,,0,
Cariboo,SBSmc2,SBSmc2/05‡,80226,A,2,Bl,29,,,,,0,
Cariboo,SBSmc2,SBSmc2/05‡,80226,P,1,Pl,,,,,,0,
Cariboo,SBSmc2,SBSmc2/05‡,80226,P,1,Sx,,,,,,0,
Cariboo,SBSmc2,SBSmc2/06,80227,X,3,Act,901,,,,,0,
Cariboo,SBSmc2,SBSmc2/06,80227,A,2,Bl,,,,,,0,
Cariboo,SBSmc2,SBSmc2/06,80227,P,1,Pl,,,,,,0,
Cariboo,SBSmc2,SBSmc2/06,80227,P,1,Sx,,,,,,0,
Pr George,SBSmc2,SBSmc2/06,81215,X,3,Act,901,,,,,0,
Pr George,SBSmc2,SBSmc2/06,81215,X,3,At,900,,,,,0,
Pr George,SBSmc2,SBSmc2/06,81215,A,2,Bl,29,,,,,0,
Pr George,SBSmc2,SBSmc2/06,81215,P,1,Pl,,,,,,0,
Pr George,SBSmc2,SBSmc2/06,81215,P,1,Sx,,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/06,85207,X,3,Act,901,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/06,85207,X,2,At,900,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/06,85207,A,1,Bl,29,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/06,85207,P,2,Pl,,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/06,85207,,2,Sx,,,,,,0,
Pr George,SBSmc2,SBSmc2/07,81216,X,3,At,901,,,,,0,
Pr George,SBSmc2,SBSmc2/07,81216,X,3,Bl,53,,,,,0,
Pr George,SBSmc2,SBSmc2/07,81216,P,1,Pl,,,,,,0,
Pr George,SBSmc2,SBSmc2/07,81216,P,1,Sb,,,,,,0,
Pr George,SBSmc2,SBSmc2/07,81216,P,1,Sx,32,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/07,85208,X,3,At,901,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/07,85208,A,2,Bl,29,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/07,85208,,1,Pl,,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/07,85208,P,2,Sb,,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/07,85208,P,2,Sx,32,,,,,0,
Cariboo,SBSmc2,SBSmc2/07‡,80228,X,3,At,901,,,,,0,
Cariboo,SBSmc2,SBSmc2/07‡,80228,X,3,Bl,53,,,,,0,
Cariboo,SBSmc2,SBSmc2/07‡,80228,P,1,Pl,,,,,,0,
Cariboo,SBSmc2,SBSmc2/07‡,80228,A,1,Sb,,,,,,0,
Cariboo,SBSmc2,SBSmc2/07‡,80228,P,1,Sx,32,,,,,0,
Cariboo,SBSmc2,SBSmc2/08,80229,X,3,Act,901,,,,,0,
Cariboo,SBSmc2,SBSmc2/08,80229,A,2,Bl,,,,,,0,
Cariboo,SBSmc2,SBSmc2/08,80229,P,2,Pl,,,,,,0,
Cariboo,SBSmc2,SBSmc2/08,80229,P,1,Sx,,,,,,0,
Pr George,SBSmc2,SBSmc2/08,81217,X,3,Act,901,,,,,0,
Pr George,SBSmc2,SBSmc2/08,81217,X,3,At,900,,,,,0,
Pr George,SBSmc2,SBSmc2/08,81217,A,2,Bl,29,,,,,0,
Pr George,SBSmc2,SBSmc2/08,81217,P,1,Pl,,,,,,0,
Pr George,SBSmc2,SBSmc2/08,81217,P,1,Sx,,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/08,85209,X,3,Act,901,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/08,85209,X,2,At,900,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/08,85209,,1,Bl,29,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/08,85209,,2,Pl,,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/08,85209,,2,Sx,,,,,,0,
Pr George,SBSmc2,SBSmc2/09,81218,X,3,Act,901,,,,,0,
Pr George,SBSmc2,SBSmc2/09,81218,X,3,At,900,,,,,0,
Pr George,SBSmc2,SBSmc2/09,81218,A,2,Bl,29,,,,,0,
Pr George,SBSmc2,SBSmc2/09,81218,P,2,Pl,,,,,,0,
Pr George,SBSmc2,SBSmc2/09,81218,P,1,Sx,,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/09,85210,X,3,Act,901,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/09,85210,X,2,At,900,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/09,85210,,1,Bl,29,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/09,85210,A,2,Pl,,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/09,85210,P,2,Sx,,,,,,0,
Cariboo,SBSmc2,SBSmc2/09‡,80230,X,3,Act,901,,,,,0,
Cariboo,SBSmc2,SBSmc2/09‡,80230,X,3,At,900,,,,,0,
Cariboo,SBSmc2,SBSmc2/09‡,80230,A,2,Bl,29,,,,,0,
Cariboo,SBSmc2,SBSmc2/09‡,80230,P,2,Pl,,,,,,0,
Cariboo,SBSmc2,SBSmc2/09‡,80230,P,1,Sx,,,,,,0,
Cariboo,SBSmc2,SBSmc2/10,80231,X,3,Act,901,,,,,0,
Cariboo,SBSmc2,SBSmc2/10,80231,X,3,At,901,,,,,0,
Cariboo,SBSmc2,SBSmc2/10,80231,A,2,Bl,1,29,32,,,0,
Cariboo,SBSmc2,SBSmc2/10,80231,P,2,Pl,1,,,,,0,
Cariboo,SBSmc2,SBSmc2/10,80231,P,1,Sx,1,32,,,,0,
Pr George,SBSmc2,SBSmc2/10,81219,X,3,Act,901,,,,,0,
Pr George,SBSmc2,SBSmc2/10,81219,X,3,At,901,,,,,0,
Pr George,SBSmc2,SBSmc2/10,81219,A,2,Bl,1,29,32,,,0,
Pr George,SBSmc2,SBSmc2/10,81219,P,2,Pl,1,,,,,0,
Pr George,SBSmc2,SBSmc2/10,81219,P,1,Sx,1,32,,,,0,
Pr Rupert,SBSmc2,SBSmc2/10,85211,X,3,Act,901,,,,,0,
Pr Rupert,SBSmc2,SBSmc2/10,85211,X,2,At,901,,,,,0,
